time,Sine500,WaveSeq,SpeedPU,SpeedRe,Iq,IqRef
283628,-0.309,3302,0,,0.063,
283628,-0.587,3304,0,,0.063,
283628,-0.809,3306,0,,0.063,
283628,-0.951,3308,0,,0.063,
283628,-1,3310,0,,0.063,
283628,-0.951,3312,0,0,0.063,0
283628,-0.809,3314,0,,0.063,
283628,-0.587,3316,0,,0.063,
283628,-0.309,3318,0,,0.063,
283628,0,3320,0,,0.063,
283628,0.309,3322,0,,0.063,
283628,0.587,3324,0,,0.063,
283628,0.809,3326,0,,0.063,
283628,0.951,3328,0,,0.063,
283628,1,3330,0,,0.063,
283628,0.951,3332,0,0,0.063,0
283628,0.809,3334,0,,0.063,
283628,0.587,3336,0,,0.063,
283628,0.309,3338,0,,0.063,
283628,0,3340,0,,0.063,
283628,-0.309,3342,0,,0.063,
283628,-0.587,3344,0,,0.063,
283628,-0.809,3346,0,,0.063,
283628,-0.951,3348,0,,0.063,
283628,-1,3350,0,,0.063,
283628,-0.951,3352,0,0,0.063,0
283628,-0.809,3354,0,,0.063,
283628,-0.587,3356,0,,0.063,
283628,-0.309,3358,0,,0.063,
283628,0,3360,0,,0.063,
283628,0.309,3362,0,,0.063,
283628,0.587,3364,0,,0.063,
283628,0.809,3366,0,,0.063,
283628,0.951,3368,0,,0.063,
283628,1,3370,0,,0.063,
283628,0.951,3372,0,0,0.063,0
283628,0.809,3374,0,,0.063,
283628,0.587,3376,0,,0.063,
283628,0.309,3378,0,,0.063,
283628,0,3380,0,,0.063,
283628,-0.309,3382,0,,0.063,
283628,-0.587,3384,0,,0.063,
283628,-0.809,3386,0,,0.063,
283628,-0.951,3388,0,,0.063,
283628,-1,3390,0,,0.063,
283628,-0.951,3392,0,0,0.063,0
283628,-0.809,3394,0,,0.063,
283628,-0.587,3396,0,,0.063,
283628,-0.309,3398,0,,0.063,
283628,0,3400,0,,0.063,
283628,0.309,3402,0,,0.063,
283628,0.587,3404,0,,0.063,
283628,0.809,3406,0,,0.063,
283628,0.951,3408,0,,0.063,
283628,1,3410,0,,0.063,
283628,0.951,3412,0,0,0.063,0
283628,0.809,3414,0,,0.063,
283628,0.587,3416,0,,0.063,
283628,0.309,3418,0,,0.063,
283628,0,3420,0,,0.063,
283628,-0.309,3422,0,,0.063,
283628,-0.587,3424,0,,0.063,
283628,-0.809,3426,0,,0.063,
283628,-0.951,3428,0,,0.063,
283628,-1,3430,0,,0.063,
283628,-0.951,3432,0,0,0.063,0
283628,-0.809,3434,0,,0.063,
283628,-0.587,3436,0,,0.063,
283628,-0.309,3438,0,,0.063,
283628,0,3440,0,,0.063,
283628,0.309,3442,0,,0.063,
283628,0.587,3444,0,,0.063,
283628,0.809,3446,0,,0.063,
283628,0.951,3448,0,,0.063,
283628,1,3450,0,,0.063,
283628,0.951,3452,0,0,0.063,0
283628,0.809,3454,0,,0.063,
283628,0.587,3456,0,,0.063,
283628,0.309,3458,0,,0.063,
283628,0,3460,0,,0.063,
283628,-0.309,3462,0,,0.063,
283628,-0.587,3464,0,,0.063,
283628,-0.809,3466,0,,0.063,
283628,-0.951,3468,0,,0.063,
283628,-1,3470,0,,0.063,
283628,-0.951,3472,0,0,0.063,0
283628,-0.809,3474,0,,0.063,
283628,-0.587,3476,0,,0.063,
283628,-0.309,3478,0,,0.063,
283628,0,3480,0,,0.063,
283628,0.309,3482,0,,0.063,
283628,0.587,3484,0,,0.063,
283628,0.809,3486,0,,0.063,
283628,0.951,3488,0,,0.063,
283628,1,3490,0,,0.063,
283628,0.951,3492,0,0,0.063,0
283628,0.809,3494,0,,0.063,
283628,0.587,3496,0,,0.063,
283628,0.309,3498,0,,0.063,
283628,0,3500,0,,0.063,
283628,-0.309,3502,0,,0.063,
283628,-0.587,3504,0,,0.063,
283628,-0.809,3506,0,,0.063,
283628,-0.951,3508,0,,0.063,
283628,-1,3510,0,,0.063,
283628,-0.951,3512,0,0,0.063,0
283628,-0.809,3514,0,,0.063,
283628,-0.587,3516,0,,0.063,
283628,-0.309,3518,0,,0.063,
283628,0,3520,0,,0.063,
283628,0.309,3522,0,,0.063,
283628,0.587,3524,0,,0.063,
283628,0.809,3526,0,,0.063,
283628,0.951,3528,0,,0.063,
283628,1,3530,0,,0.063,
283628,0.951,3532,0,0,0.063,0
283628,0.809,3534,0,,0.063,
283628,0.587,3536,0,,0.063,
283628,0.309,3538,0,,0.063,
283628,0,3540,0,,0.063,
283628,-0.309,3542,0,,0.063,
283628,-0.587,3544,0,,0.063,
283628,-0.809,3546,0,,0.063,
283628,-0.951,3548,0,,0.063,
283628,-1,3550,0,,0.063,
283628,-0.951,3552,0,0,0.063,0
283628,-0.809,3554,0,,0.063,
283628,-0.587,3556,0,,0.063,
283628,-0.309,3558,0,,0.063,
283628,0,3560,0,,0.063,
283628,0.309,3562,0,,0.063,
283628,0.587,3564,0,,0.063,
283628,0.809,3566,0,,0.063,
283628,0.951,3568,0,,0.063,
283628,1,3570,0,,0.063,
283628,0.951,3572,0,0,0.063,0
283628,0.809,3574,0,,0.063,
283628,0.587,3576,0,,0.063,
283628,0.309,3578,0,,0.063,
283628,0,3580,0,,0.063,
283628,-0.309,3582,0,,0.063,
283628,-0.587,3584,0,,0.063,
283628,-0.809,3586,0,,0.063,
283628,-0.951,3588,0,,0.063,
283628,-1,3590,0,,0.063,
283628,-0.951,3592,0,0,0.063,0
283628,-0.809,3594,0,,0.063,
283628,-0.587,3596,0,,0.063,
283628,-0.309,3598,0,,0.063,
283628,0,3600,0,,0.063,
283628,0.309,3602,0,,0.063,
283628,0.587,3604,0,,0.063,
283628,0.809,3606,0,,0.063,
283628,0.951,3608,0,,0.063,
283628,1,3610,0,,0.063,
283628,0.951,3612,0,0,0.063,0
283628,0.809,3614,0,,0.063,
283628,0.587,3616,0,,0.063,
283628,0.309,3618,0,,0.063,
283628,0,3620,0,,0.063,
283628,-0.309,3622,0,,0.063,
283628,-0.587,3624,0,,0.063,
283628,-0.809,3626,0,,0.063,
283628,-0.951,3628,0,,0.063,
283628,-1,3630,0,,0.063,
283628,-0.951,3632,0,0,0.063,0
283628,-0.809,3634,0,,0.063,
283628,-0.587,3636,0,,0.063,
283628,-0.309,3638,0,,0.063,
283628,0,3640,0,,0.063,
283628,0.309,3642,0,,0.063,
283628,0.587,3644,0,,0.063,
283628,0.809,3646,0,,0.063,
283628,0.951,3648,0,,0.063,
283628,1,3650,0,,0.063,
283628,0.951,3652,0,0,0.063,0
283628,0.809,3654,0,,0.063,
283628,0.587,3656,0,,0.063,
283628,0.309,3658,0,,0.063,
283628,0,3660,0,,0.063,
283628,-0.309,3662,0,,0.063,
283628,-0.587,3664,0,,0.063,
283628,-0.809,3666,0,,0.063,
283628,-0.951,3668,0,,0.063,
283628,-1,3670,0,,0.063,
283628,-0.951,3672,0,0,0.063,0
283628,-0.809,3674,0,,0.063,
283628,-0.587,3676,0,,0.063,
283628,-0.309,3678,0,,0.063,
283628,0,3680,0,,0.063,
283628,0.309,3682,0,,0.063,
283628,0.587,3684,0,,0.063,
283628,0.809,3686,0,,0.063,
283628,0.951,3688,0,,0.063,
283628,1,3690,0,,0.063,
283628,0.951,3692,0,0,0.063,0
283628,0.809,3694,0,,0.063,
283628,0.587,3696,0,,0.063,
283628,0.309,3698,0,,0.063,
283628,0,3700,0,,0.063,
283628,-0.309,3702,0,,0.063,
283628,-0.587,3704,0,,0.063,
283628,-0.809,3706,0,,0.063,
283628,-0.951,3708,0,,0.063,
283628,-1,3710,0,,0.063,
283628,-0.951,3712,0,0,0.063,0
283628,-0.809,3714,0,,0.063,
283628,-0.587,3716,0,,0.063,
283628,-0.309,3718,0,,0.063,
283628,0,3720,0,,0.063,
283628,0.309,3722,0,,0.063,
283628,0.587,3724,0,,0.063,
283628,0.809,3726,0,,0.063,
283628,0.951,3728,0,,0.063,
283628,1,3730,0,,0.063,
283628,0.951,3732,0,0,0.063,0
283628,0.809,3734,0,,0.063,
283628,0.587,3736,0,,0.063,
283628,0.309,3738,0,,0.063,
283628,0,3740,0,,0.063,
283628,-0.309,3742,0,,0.063,
283628,-0.587,3744,0,,0.063,
283628,-0.809,3746,0,,0.063,
283628,-0.951,3748,0,,0.063,
283628,-1,3750,0,,0.063,
283628,-0.951,3752,0,0,0.063,0
283628,-0.809,3754,0,,0.063,
283628,-0.587,3756,0,,0.063,
283628,-0.309,3758,0,,0.063,
283628,0,3760,0,,0.063,
283628,0.309,3762,0,,0.063,
283628,0.587,3764,0,,0.063,
283628,0.809,3766,0,,0.063,
283628,0.951,3768,0,,0.063,
283628,1,3770,0,,0.063,
283628,0.951,3772,0,0,0.063,0
283628,0.809,3774,0,,0.063,
283628,0.587,3776,0,,0.063,
283628,0.309,3778,0,,0.063,
283628,0,3780,0,,0.063,
283628,-0.309,3782,0,,0.063,
283628,-0.587,3784,0,,0.063,
283628,-0.809,3786,0,,0.063,
283628,-0.951,3788,0,,0.063,
283628,-1,3790,0,,0.063,
283628,-0.951,3792,0,0,0.063,0
283628,-0.809,3794,0,,0.063,
283628,-0.587,3796,0,,0.063,
283628,-0.309,3798,0,,0.063,
283628,0,3800,0,,0.063,
283628,0.309,3802,0,,0.063,
283628,0.587,3804,0,,0.063,
283628,0.809,3806,0,,0.063,
283628,0.951,3808,0,,0.063,
283628,1,3810,0,,0.063,
283628,0.951,3812,0,0,0.063,0
283628,0.809,3814,0,,0.063,
283628,0.587,3816,0,,0.063,
283628,0.309,3818,0,,0.063,
283628,0,3820,0,,0.063,
283628,-0.309,3822,0,,0.063,
283628,-0.587,3824,0,,0.063,
283628,-0.809,3826,0,,0.063,
283628,-0.951,3828,0,,0.063,
283628,-1,3830,0,,0.063,
283628,-0.951,3832,0,0,0.063,0
283628,-0.809,3834,0,,0.063,
283628,-0.587,3836,0,,0.063,
283628,-0.309,3838,0,,0.063,
283628,0,3840,0,,0.063,
283628,0.309,3842,0,,0.063,
283628,0.587,3844,0,,0.063,
283628,0.809,3846,0,,0.063,
283628,0.951,3848,0,,0.063,
283628,1,3850,0,,0.063,
283628,0.951,3852,0,0,0.063,0
283628,0.809,3854,0,,0.063,
283628,0.587,3856,0,,0.063,
283628,0.309,3858,0,,0.063,
283628,0,3860,0,,0.063,
283628,-0.309,3862,0,,0.063,
283628,-0.587,3864,0,,0.063,
283628,-0.809,3866,0,,0.063,
283628,-0.951,3868,0,,0.063,
283628,-1,3870,0,,0.063,
283628,-0.951,3872,0,0,0.063,0
283628,-0.809,3874,0,,0.063,
283628,-0.587,3876,0,,0.063,
283628,-0.309,3878,0,,0.063,
283628,0,3880,0,,0.063,
283628,0.309,3882,0,,0.063,
283628,0.587,3884,0,,0.063,
283628,0.809,3886,0,,0.063,
283628,0.951,3888,0,,0.063,
283628,1,3890,0,,0.063,
283628,0.951,3892,0,0,0.063,0
283628,0.809,3894,0,,0.063,
283628,0.587,3896,0,,0.063,
283628,0.309,3898,0,,0.063,
283628,0,3900,0,,0.063,
283628,-0.309,3902,0,,0.063,
283628,-0.587,3904,0,,0.063,
283628,-0.809,3906,0,,0.063,
283628,-0.951,3908,0,,0.063,
283628,-1,3910,0,,0.063,
283628,-0.951,3912,0,0,0.063,0
283628,-0.809,3914,0,,0.063,
283628,-0.587,3916,0,,0.063,
283628,-0.309,3918,0,,0.063,
283628,0,3920,0,,0.063,
283628,0.309,3922,0,,0.063,
283628,0.587,3924,0,,0.063,
283628,0.809,3926,0,,0.063,
283628,0.951,3928,0,,0.063,
283628,1,3930,0,,0.063,
283628,0.951,3932,0,0,0.063,0
283628,0.809,3934,0,,0.063,
283628,0.587,3936,0,,0.063,
283628,0.309,3938,0,,0.063,
283628,0,3940,0,,0.063,
283628,-0.309,3942,0,,0.063,
283628,-0.587,3944,0,,0.063,
283628,-0.809,3946,0,,0.063,
283628,-0.951,3948,0,,0.063,
283628,-1,3950,0,,0.063,
283628,-0.951,3952,0,0,0.063,0
283628,-0.809,3954,0,,0.063,
283628,-0.587,3956,0,,0.063,
283628,-0.309,3958,0,,0.063,
283628,0,3960,0,,0.063,
283628,0.309,3962,0,,0.063,
283628,0.587,3964,0,,0.063,
283628,0.809,3966,0,,0.063,
283628,0.951,3968,0,,0.063,
283628,1,3970,0,,0.063,
283628,0.951,3972,0,0,0.063,0
283628,0.809,3974,0,,0.063,
283628,0.587,3976,0,,0.063,
283628,0.309,3978,0,,0.063,
283628,0,3980,0,,0.063,
283628,-0.309,3982,0,,0.063,
283628,-0.587,3984,0,,0.063,
283628,-0.809,3986,0,,0.063,
283628,-0.951,3988,0,,0.063,
283628,-1,3990,0,,0.063,
283628,-0.951,3992,0,0,0.063,0
283628,-0.809,3994,0,,0.063,
283628,-0.587,3996,0,,0.063,
283628,-0.309,3998,0,,0.063,
283628,0,4000,0,,0.063,
283628,0.309,4002,0,,0.063,
283628,0.587,4004,0,,0.063,
283628,0.809,4006,0,,0.063,
283628,0.951,4008,0,,0.063,
283628,1,4010,0,,0.063,
283628,0.951,4012,0,0,0.063,0
283628,0.809,4014,0,,0.063,
283628,0.587,4016,0,,0.063,
283628,0.309,4018,0,,0.063,
283628,0,4020,0,,0.063,
283628,-0.309,4022,0,,0.063,
283628,-0.587,4024,0,,0.063,
283628,-0.809,4026,0,,0.063,
283628,-0.951,4028,0,,0.063,
283628,-1,4030,0,,0.063,
283628,-0.951,4032,0,0,0.063,0
283628,-0.809,4034,0,,0.063,
283628,-0.587,4036,0,,0.063,
283628,-0.309,4038,0,,0.063,
283628,0,4040,0,,0.063,
283628,0.309,4042,0,,0.063,
283628,0.587,4044,0,,0.063,
283628,0.809,4046,0,,0.063,
283628,0.951,4048,0,,0.063,
283628,1,4050,0,,0.063,
283628,0.951,4052,0,0,0.063,0
283628,0.809,4054,0,,0.063,
283628,0.587,4056,0,,0.063,
283628,0.309,4058,0,,0.063,
283628,0,4060,0,,0.063,
283628,-0.309,4062,0,,0.063,
283628,-0.587,4064,0,,0.063,
283628,-0.809,4066,0,,0.063,
283628,-0.951,4068,0,,0.063,
283628,-1,4070,0,,0.063,
283628,-0.951,4072,0,0,0.063,0
283628,-0.809,4074,0,,0.063,
283628,-0.587,4076,0,,0.063,
283628,-0.309,4078,0,,0.063,
283628,0,4080,0,,0.063,
283628,0.309,4082,0,,0.063,
283628,0.587,4084,0,,0.063,
283628,0.809,4086,0,,0.063,
283628,0.951,4088,0,,0.063,
283628,1,4090,0,,0.063,
283628,0.951,4092,0,0,0.063,0
283628,0.809,4094,0,,0.063,
283628,0.587,4096,0,,0.063,
283628,0.309,4098,0,,0.063,
283628,0,4100,0,,0.063,
283628,-0.309,4102,0,,0.063,
283628,-0.587,4104,0,,0.063,
283628,-0.809,4106,0,,0.063,
283628,-0.951,4108,0,,0.063,
283628,-1,4110,0,,0.063,
283628,-0.951,4112,0,0,0.063,0
283628,-0.809,4114,0,,0.063,
283628,-0.587,4116,0,,0.063,
283628,-0.309,4118,0,,0.063,
283628,0,4120,0,,0.063,
283628,0.309,4122,0,,0.063,
283628,0.587,4124,0,,0.063,
283628,0.809,4126,0,,0.063,
283628,0.951,4128,0,,0.063,
283628,1,4130,0,,0.063,
283628,0.951,4132,0,0,0.063,0
283628,0.809,4134,0,,0.063,
283628,0.587,4136,0,,0.063,
283628,0.309,4138,0,,0.063,
283628,0,4140,0,,0.063,
283628,-0.309,4142,0,,0.063,
283628,-0.587,4144,0,,0.063,
283628,-0.809,4146,0,,0.063,
283628,-0.951,4148,0,,0.063,
283628,-1,4150,0,,0.063,
283628,-0.951,4152,0,0,0.063,0
283628,-0.809,4154,0,,0.063,
283628,-0.587,4156,0,,0.063,
283628,-0.309,4158,0,,0.063,
283628,0,4160,0,,0.063,
283628,0.309,4162,0,,0.063,
283628,0.587,4164,0,,0.063,
283628,0.809,4166,0,,0.063,
283628,0.951,4168,0,,0.063,
283628,1,4170,0,,0.063,
283628,0.951,4172,0,0,0.063,0
283628,0.809,4174,0,,0.063,
283628,0.587,4176,0,,0.063,
283628,0.309,4178,0,,0.063,
283628,0,4180,0,,0.063,
283628,-0.309,4182,0,,0.063,
283628,-0.587,4184,0,,0.063,
283628,-0.809,4186,0,,0.063,
283628,-0.951,4188,0,,0.063,
283628,-1,4190,0,,0.063,
283628,-0.951,4192,0,0,0.063,0
283628,-0.809,4194,0,,0.063,
283628,-0.587,4196,0,,0.063,
283628,-0.309,4198,0,,0.063,
283628,0,4200,0,,0.063,
283628,0.309,4202,0,,0.063,
283628,0.587,4204,0,,0.063,
283628,0.809,4206,0,,0.063,
283628,0.951,4208,0,,0.063,
283628,1,4210,0,,0.063,
283628,0.951,4212,0,0,0.063,0
283628,0.809,4214,0,,0.063,
283628,0.587,4216,0,,0.063,
283628,0.309,4218,0,,0.063,
283628,0,4220,0,,0.063,
283628,-0.309,4222,0,,0.063,
283628,-0.587,4224,0,,0.063,
283628,-0.809,4226,0,,0.063,
283628,-0.951,4228,0,,0.063,
283628,-1,4230,0,,0.063,
283628,-0.951,4232,0,0,0.063,0
283628,-0.809,4234,0,,0.063,
283628,-0.587,4236,0,,0.063,
283628,-0.309,4238,0,,0.063,
283628,0,4240,0,,0.063,
283628,0.309,4242,0,,0.063,
283628,0.587,4244,0,,0.063,
283628,0.809,4246,0,,0.063,
283628,0.951,4248,0,,0.063,
283628,1,4250,0,,0.063,
283628,0.951,4252,0,0,0.063,0
283628,0.809,4254,0,,0.063,
283628,0.587,4256,0,,0.063,
283628,0.309,4258,0,,0.063,
283628,0,4260,0,,0.063,
283628,-0.309,4262,0,,0.063,
283628,-0.587,4264,0,,0.063,
283628,-0.809,4266,0,,0.063,
283628,-0.951,4268,0,,0.063,
283628,-1,4270,0,,0.063,
283628,-0.951,4272,0,0,0.063,0
283628,-0.809,4274,0,,0.063,
283628,-0.587,4276,0,,0.063,
283628,-0.309,4278,0,,0.063,
283628,0,4280,0,,0.063,
283628,0.309,4282,0,,0.063,
283628,0.587,4284,0,,0.063,
283628,0.809,4286,0,,0.063,
283628,0.951,4288,0,,0.063,
283628,1,4290,0,,0.063,
283628,0.951,4292,0,0,0.063,0
283628,0.809,4294,0,,0.063,
283628,0.587,4296,0,,0.063,
283628,0.309,4298,0,,0.063,
283628,0,4300,0,,0.063,
283628,-0.309,4302,0,,0.063,
283628,-0.587,4304,0,,0.063,
283628,-0.809,4306,0,,0.063,
283628,-0.951,4308,0,,0.063,
283628,-1,4310,0,,0.063,
283628,-0.951,4312,0,0,0.063,0
283628,-0.809,4314,0,,0.063,
283628,-0.587,4316,0,,0.063,
283628,-0.309,4318,0,,0.063,
283628,0,4320,0,,0.063,
283628,0.309,4322,0,,0.063,
283628,0.587,4324,0,,0.063,
283628,0.809,4326,0,,0.063,
283628,0.951,4328,0,,0.063,
283628,1,4330,0,,0.063,
283628,0.951,4332,0,0,0.063,0
283628,0.809,4334,0,,0.063,
283628,0.587,4336,0,,0.063,
283628,0.309,4338,0,,0.063,
283628,0,4340,0,,0.063,
283628,-0.309,4342,0,,0.063,
283628,-0.587,4344,0,,0.063,
283628,-0.809,4346,0,,0.063,
283628,-0.951,4348,0,,0.063,
283628,-1,4350,0,,0.063,
283628,-0.951,4352,0,0,0.063,0
283628,-0.809,4354,0,,0.063,
283628,-0.587,4356,0,,0.063,
283628,-0.309,4358,0,,0.063,
283628,0,4360,0,,0.063,
283628,0.309,4362,0,,0.063,
283628,0.587,4364,0,,0.063,
283628,0.809,4366,0,,0.063,
283628,0.951,4368,0,,0.063,
283628,1,4370,0,,0.063,
283628,0.951,4372,0,0,0.063,0
283628,0.809,4374,0,,0.063,
283628,0.587,4376,0,,0.063,
283628,0.309,4378,0,,0.063,
283628,0,4380,0,,0.063,
283628,-0.309,4382,0,,0.063,
283628,-0.587,4384,0,,0.063,
283628,-0.809,4386,0,,0.063,
283628,-0.951,4388,0,,0.063,
283628,-1,4390,0,,0.063,
283628,-0.951,4392,0,0,0.063,0
283628,-0.809,4394,0,,0.063,
283628,-0.587,4396,0,,0.063,
283628,-0.309,4398,0,,0.063,
283628,0,4400,0,,0.063,
283628,0.309,4402,0,,0.063,
283628,0.587,4404,0,,0.063,
283628,0.809,4406,0,,0.063,
283628,0.951,4408,0,,0.063,
283628,1,4410,0,,0.063,
283628,0.951,4412,0,0,0.063,0
283628,0.809,4414,0,,0.063,
283628,0.587,4416,0,,0.063,
283628,0.309,4418,0,,0.063,
283628,0,4420,0,,0.063,
283628,-0.309,4422,0,,0.063,
283628,-0.587,4424,0,,0.063,
283628,-0.809,4426,0,,0.063,
283628,-0.951,4428,0,,0.063,
283628,-1,4430,0,,0.063,
283628,-0.951,4432,0,0,0.063,0
283628,-0.809,4434,0,,0.063,
283628,-0.587,4436,0,,0.063,
283628,-0.309,4438,0,,0.063,
283628,0,4440,0,,0.063,
283628,0.309,4442,0,,0.063,
283628,0.587,4444,0,,0.063,
283628,0.809,4446,0,,0.063,
283628,0.951,4448,0,,0.063,
283628,1,4450,0,,0.063,
283628,0.951,4452,0,0,0.063,0
283628,0.809,4454,0,,0.063,
283628,0.587,4456,0,,0.063,
283628,0.309,4458,0,,0.063,
283628,0,4460,0,,0.063,
283628,-0.309,4462,0,,0.063,
283628,-0.587,4464,0,,0.063,
283628,-0.809,4466,0,,0.063,
283628,-0.951,4468,0,,0.063,
283628,-1,4470,0,,0.063,
283628,-0.951,4472,0,0,0.063,0
283628,-0.809,4474,0,,0.063,
283628,-0.587,4476,0,,0.063,
283628,-0.309,4478,0,,0.063,
283628,0,4480,0,,0.063,
283628,0.309,4482,0,,0.063,
283628,0.587,4484,0,,0.063,
283628,0.809,4486,0,,0.063,
283628,0.951,4488,0,,0.063,
283628,1,4490,0,,0.063,
283628,0.951,4492,0,0,0.063,0
283628,0.809,4494,0,,0.063,
283628,0.587,4496,0,,0.063,
283628,0.309,4498,0,,0.063,
283628,0,4500,0,,0.063,
283628,-0.309,4502,0,,0.063,
283628,-0.587,4504,0,,0.063,
283628,-0.809,4506,0,,0.063,
283628,-0.951,4508,0,,0.063,
283628,-1,4510,0,,0.063,
283628,-0.951,4512,0,0,0.063,0
283628,-0.809,4514,0,,0.063,
283628,-0.587,4516,0,,0.063,
283628,-0.309,4518,0,,0.063,
283628,0,4520,0,,0.063,
283628,0.309,4522,0,,0.063,
283628,0.587,4524,0,,0.063,
283628,0.809,4526,0,,0.063,
283628,0.951,4528,0,,0.063,
283628,1,4530,0,,0.063,
283628,0.951,4532,0,0,0.063,0
283628,0.809,4534,0,,0.063,
283628,0.587,4536,0,,0.063,
283628,0.309,4538,0,,0.063,
283628,0,4540,0,,0.063,
283628,-0.309,4542,0,,0.063,
283628,-0.587,4544,0,,0.063,
283628,-0.809,4546,0,,0.063,
283628,-0.951,4548,0,,0.063,
283628,-1,4550,0,,0.063,
283628,-0.951,4552,0,0,0.063,0
283628,-0.809,4554,0,,0.063,
283628,-0.587,4556,0,,0.063,
283628,-0.309,4558,0,,0.063,
283628,0,4560,0,,0.063,
283628,0.309,4562,0,,0.063,
283628,0.587,4564,0,,0.063,
283628,0.809,4566,0,,0.063,
283628,0.951,4568,0,,0.063,
283628,1,4570,0,,0.063,
283628,0.951,4572,0,0,0.063,0
283628,0.809,4574,0,,0.063,
283628,0.587,4576,0,,0.063,
283628,0.309,4578,0,,0.063,
283628,0,4580,0,,0.063,
283628,-0.309,4582,0,,0.063,
283628,-0.587,4584,0,,0.063,
283628,-0.809,4586,0,,0.063,
283628,-0.951,4588,0,,0.063,
283628,-1,4590,0,,0.063,
283628,-0.951,4592,0,0,0.063,0
283628,-0.809,4594,0,,0.063,
283628,-0.587,4596,0,,0.063,
283628,-0.309,4598,0,,0.063,
283628,0,4600,0,,0.063,
283628,0.309,4602,0,,0.063,
283628,0.587,4604,0,,0.063,
283628,0.809,4606,0,,0.063,
283628,0.951,4608,0,,0.063,
283628,1,4610,0,,0.063,
283628,0.951,4612,0,0,0.063,0
283628,0.809,4614,0,,0.063,
283628,0.587,4616,0,,0.063,
283628,0.309,4618,0,,0.063,
283628,0,4620,0,,0.063,
283628,-0.309,4622,0,,0.063,
283628,-0.587,4624,0,,0.063,
283628,-0.809,4626,0,,0.063,
283628,-0.951,4628,0,,0.063,
283628,-1,4630,0,,0.063,
283628,-0.951,4632,0,0,0.063,0
283628,-0.809,4634,0,,0.063,
283628,-0.587,4636,0,,0.063,
283628,-0.309,4638,0,,0.063,
283628,0,4640,0,,0.063,
283628,0.309,4642,0,,0.063,
283628,0.587,4644,0,,0.063,
283628,0.809,4646,0,,0.063,
283628,0.951,4648,0,,0.063,
283628,1,4650,0,,0.063,
283628,0.951,4652,0,0,0.063,0
283628,0.809,4654,0,,0.063,
283628,0.587,4656,0,,0.063,
283628,0.309,4658,0,,0.063,
283628,0,4660,0,,0.063,
283628,-0.309,4662,0,,0.063,
283628,-0.587,4664,0,,0.063,
283628,-0.809,4666,0,,0.063,
283628,-0.951,4668,0,,0.063,
283628,-1,4670,0,,0.063,
283628,-0.951,4672,0,0,0.063,0
283628,-0.809,4674,0,,0.063,
283628,-0.587,4676,0,,0.063,
283628,-0.309,4678,0,,0.063,
283628,0,4680,0,,0.063,
283628,0.309,4682,0,,0.063,
283628,0.587,4684,0,,0.063,
283628,0.809,4686,0,,0.063,
283628,0.951,4688,0,,0.063,
283628,1,4690,0,,0.063,
283628,0.951,4692,0,0,0.063,0
283628,0.809,4694,0,,0.063,
283628,0.587,4696,0,,0.063,
283628,0.309,4698,0,,0.063,
283628,0,4700,0,,0.063,
283628,-0.309,4702,0,,0.063,
283628,-0.587,4704,0,,0.063,
283628,-0.809,4706,0,,0.063,
283628,-0.951,4708,0,,0.063,
283628,-1,4710,0,,0.063,
283628,-0.951,4712,0,0,0.063,0
283628,-0.809,4714,0,,0.063,
283628,-0.587,4716,0,,0.063,
283628,-0.309,4718,0,,0.063,
283628,0,4720,0,,0.063,
283628,0.309,4722,0,,0.063,
283628,0.587,4724,0,,0.063,
283628,0.809,4726,0,,0.063,
283628,0.951,4728,0,,0.063,
283628,1,4730,0,,0.063,
283628,0.951,4732,0,0,0.063,0
283628,0.809,4734,0,,0.063,
283628,0.587,4736,0,,0.063,
283628,0.309,4738,0,,0.063,
283628,0,4740,0,,0.063,
283628,-0.309,4742,0,,0.063,
283628,-0.587,4744,0,,0.063,
283628,-0.809,4746,0,,0.063,
283628,-0.951,4748,0,,0.063,
283628,-1,4750,0,,0.063,
283628,-0.951,4752,0,0,0.063,0
283628,-0.809,4754,0,,0.063,
283628,-0.587,4756,0,,0.063,
283628,-0.309,4758,0,,0.063,
283628,0,4760,0,,0.063,
283628,0.309,4762,0,,0.063,
283628,0.587,4764,0,,0.063,
283628,0.809,4766,0,,0.063,
283628,0.951,4768,0,,0.063,
283628,1,4770,0,,0.063,
283628,0.951,4772,0,0,0.063,0
283628,0.809,4774,0,,0.063,
283628,0.587,4776,0,,0.063,
283628,0.309,4778,0,,0.063,
283628,0,4780,0,,0.063,
283628,-0.309,4782,0,,0.063,
283628,-0.587,4784,0,,0.063,
283628,-0.809,4786,0,,0.063,
283628,-0.951,4788,0,,0.063,
283628,-1,4790,0,,0.063,
283628,-0.951,4792,0,0,0.063,0
283628,-0.809,4794,0,,0.063,
283628,-0.587,4796,0,,0.063,
283628,-0.309,4798,0,,0.063,
283628,0,4800,0,,0.063,
283628,0.309,4802,0,,0.063,
283628,0.587,4804,0,,0.063,
283628,0.809,4806,0,,0.063,
283628,0.951,4808,0,,0.063,
283628,1,4810,0,,0.063,
283628,0.951,4812,0,0,0.063,0
283628,0.809,4814,0,,0.063,
283628,0.587,4816,0,,0.063,
283628,0.309,4818,0,,0.063,
283628,0,4820,0,,0.063,
283628,-0.309,4822,0,,0.063,
283628,-0.587,4824,0,,0.063,
283628,-0.809,4826,0,,0.063,
283628,-0.951,4828,0,,0.063,
283628,-1,4830,0,,0.063,
